,idx1,score1,idx2,score2,idx3,score3,label_list,professionals_id
5661,53.0,0.95053843,32.0,0.91317799,65.0,0.84113466,"[53.0, 0.95053843, 32.0, 0.91317799, 65.0, 0.84113466]",a96d18bb17d841268cf1dfa4f086862c
5662,85.0,0.549049009,31.0,0.41492742,67.0,0.38814849,"[85.0, 0.549049009, 31.0, 0.41492742, 67.0, 0.38814849]",6cb8eb7af66843269787c8d13d7aeb03
5663,53.0,6.602068094,15.0,1.483599263,67.0,1.37652135,"[53.0, 6.602068093999999, 15.0, 1.483599263, 67.0, 1.37652135]",76b3a0ce57a8440887a9f79d7d97b8b2
5664,90.0,0.4587335,21.0,0.19442642,52.0,0.10318565,"[90.0, 0.4587335, 21.0, 0.19442642, 52.0, 0.10318565]",7b8f319bd21d4b5781335c13d8bb05ec
5665,58.0,3.07688337,35.0,0.83500004,95.0,0.38421481,"[58.0, 3.07688337, 35.0, 0.83500004, 95.0, 0.38421480999999996]",51859ee2163844828dfcb538557bdaa1
5666,73.0,0.999844046,16.0,0.6646389,18.0,0.47355014,"[73.0, 0.9998440460000001, 16.0, 0.6646388999999999, 18.0, 0.47355014]",3f1041722cd642169bdae43bf1996f6f
5667,72.0,1.16325667,3.0,0.662457616,30.0,0.637889851,"[72.0, 1.16325667, 3.0, 0.662457616, 30.0, 0.637889851]",e00e1122e0cd489fad8c9ea7fc6adf2a
5668,16.0,0.57952849,32.0,0.20981273,42.0,0.20384295,"[16.0, 0.57952849, 32.0, 0.20981273, 42.0, 0.20384295]",a0580cec15fe402d8655f633bf3bb299
5669,32.0,0.51254845,18.0,0.38554126,92.0,0.37838969,"[32.0, 0.51254845, 18.0, 0.38554126, 92.0, 0.37838969]",ecdd26f944d24f3d9839640b6f7619ba
5670,67.0,4.714797036,6.0,1.62793061,35.0,0.595673055,"[67.0, 4.714797036, 6.0, 1.62793061, 35.0, 0.595673055]",8b30413febb749f582781486ea22f40b
5671,35.0,0.365795908,25.0,0.36186767,77.0,0.34696123,"[35.0, 0.36579590799999995, 25.0, 0.36186767, 77.0, 0.34696123]",9ab004ebc8cb4bfb861573c242567917
5672,15.0,1.505,67.0,0.56953633,41.0,0.29046372,"[15.0, 1.505, 67.0, 0.56953633, 41.0, 0.29046372]",1bf9711235894c4a8bdcee4e5f4de7bc
5673,94.0,0.28651324,73.0,0.21484859,33.0,0.094491169,"[94.0, 0.28651324, 73.0, 0.21484859, 33.0, 0.094491169]",c6ef00c9565b4bfb86779d8435b29c2b
5674,73.0,0.35524198,19.0,0.35311952,32.0,0.26310903,"[73.0, 0.35524198, 19.0, 0.35311952, 32.0, 0.26310903]",020dff39a7da410aa9249c0c273ea98a
5675,53.0,0.97928339,56.0,0.54016979,35.0,0.31153688,"[53.0, 0.97928339, 56.0, 0.54016979, 35.0, 0.31153688]",eae09bbc30e34f008e10d5aa70d521b2
5676,64.0,0.79185338,32.0,0.29126537,5.0,0.22136623,"[64.0, 0.79185338, 32.0, 0.29126537, 5.0, 0.22136623]",fb86391b49084617b722eb52bab63bcb
5677,67.0,0.7525,-1.0,-1.0,-1.0,-1.0,"[67.0, 0.7525, -1, -1, -1, -1]",e5c4c4d28a6842a79f3f831ac6e2a513
5678,26.0,0.52635157,96.0,0.24874099,7.0,0.19145916,"[26.0, 0.52635157, 96.0, 0.24874099, 7.0, 0.19145916]",d9217b419e474ef8a652eb4640d0d401
5679,34.0,0.67000002,-1.0,-1.0,-1.0,-1.0,"[34.0, 0.67000002, -1, -1, -1, -1]",f10f33ada7c2436097ee0f58ee19f8af
5680,29.0,1.67660484,58.0,1.3895795,25.0,0.44551343,"[29.0, 1.67660484, 58.0, 1.3895795, 25.0, 0.44551343]",0bd0643ed5e24bfe8706223970a0ed5c
5681,58.0,0.28148785,74.0,0.26351884,86.0,0.21907182,"[58.0, 0.28148785, 74.0, 0.26351884, 86.0, 0.21907182]",da16ae21886c47d0b38e173d46774600
5682,47.0,0.66068512,85.0,0.2964108,14.0,0.2926482,"[47.0, 0.66068512, 85.0, 0.2964108, 14.0, 0.2926482]",0d3ad576876a42f98d70e42c9259ed0b
5683,32.0,0.31521538,18.0,0.12320143,95.0,0.104942,"[32.0, 0.31521538, 18.0, 0.12320143, 95.0, 0.104942]",512d2cfb4c3e4b968d6f1c20a5c9c070
5684,98.0,0.41484174,21.0,0.2763381,65.0,0.13122873,"[98.0, 0.41484174, 21.0, 0.2763381, 65.0, 0.13122873]",8bd1e0ef71554da2a4d76ba0c4b15bf8
5685,32.0,4.51967424,49.0,1.683840225,35.0,1.52852858,"[32.0, 4.5196742400000005, 49.0, 1.683840225, 35.0, 1.5285285800000001]",7c06f09b9d094b708ed15fa6da796959
5686,54.0,3.1195696,80.0,0.951266507,82.0,0.86034516,"[54.0, 3.1195696, 80.0, 0.9512665070000001, 82.0, 0.86034516]",84ed234ef46849b3bf28098c896d054b
5687,67.0,1.49957877,35.0,0.41733623,44.0,0.349538421,"[67.0, 1.4995787699999998, 35.0, 0.41733623, 44.0, 0.349538421]",80432b3d99d249f0a9589ac1ff392004
5688,94.0,0.58329415,0.0,0.55862409,54.0,0.352285,"[94.0, 0.58329415, 0.0, 0.55862409, 54.0, 0.352285]",7e336712ef884afd946266e8b8bd8ad2
5689,91.0,0.6568811,33.0,0.62574035,41.0,0.61102432,"[91.0, 0.6568811, 33.0, 0.62574035, 41.0, 0.61102432]",f6c89fde797d45938bce3531f55c9b6b
5690,79.0,1.12067017,91.0,1.10523063,81.0,0.22135428,"[79.0, 1.12067017, 91.0, 1.10523063, 81.0, 0.22135428]",7d6b5cc5c7c34d74b56757fe98ee0ef2
5691,39.0,0.89444166,21.0,0.85794407,42.0,0.840776055,"[39.0, 0.89444166, 21.0, 0.85794407, 42.0, 0.8407760550000001]",455b942a7bd9440b9119ce8a76ba405f
5692,67.0,1.34615106,32.0,0.6609304,49.0,0.45828539,"[67.0, 1.34615106, 32.0, 0.6609304, 49.0, 0.45828539]",76449478920549ebb9617d3914746029
5693,15.0,1.5181855,7.0,1.11555853,5.0,1.03205935,"[15.0, 1.5181855, 7.0, 1.11555853, 5.0, 1.03205935]",ed38ab586e72470fbfeb84e4cf14d0e7
5694,21.0,0.64275956,12.0,0.089746624,22.0,0.082313083,"[21.0, 0.64275956, 12.0, 0.089746624, 22.0, 0.082313083]",fb1c4ff37f044fdf8eb704135781247f
5695,21.0,0.54427189,30.0,0.23233809,38.0,0.18297331,"[21.0, 0.54427189, 30.0, 0.23233809, 38.0, 0.18297331]",1b4f273311db4fba8a7b63c529f67c2e
5696,21.0,0.43741459,16.0,0.33005023,18.0,0.2434331,"[21.0, 0.43741459, 16.0, 0.33005023, 18.0, 0.2434331]",04d2ede8f71d4a48b361db39f3a26e7e
5697,50.0,0.69570845,17.0,0.15569782,84.0,0.067588925,"[50.0, 0.69570845, 17.0, 0.15569782, 84.0, 0.067588925]",3e9e4ff0ece346ffaea476e1131c3e35
5698,98.0,0.45909017,49.0,0.21420158,35.0,0.17578667,"[98.0, 0.45909017, 49.0, 0.21420158, 35.0, 0.17578667]",6a4fe3b5ac064e6db6540cd3186a91d2
5699,35.0,1.05744643,15.0,0.80293167,32.0,0.24683455,"[35.0, 1.05744643, 15.0, 0.80293167, 32.0, 0.24683455]",8367b9a1990d42e8afba743e41eda8af
5700,54.0,0.82920837,94.0,0.34472093,80.0,0.19693016,"[54.0, 0.82920837, 94.0, 0.34472093, 80.0, 0.19693016]",341feb449d39431e8f6b29081d2fcf39
5701,80.0,0.60342479,2.0,0.34213081,-1.0,-1.0,"[80.0, 0.60342479, 2.0, 0.34213081, -1, -1]",f5ef6f60687c441aa2f0c2c1922c3f50
5702,95.0,0.69231367,50.0,0.44156912,52.0,0.26685691,"[95.0, 0.69231367, 50.0, 0.44156912, 52.0, 0.26685691]",687d4ef7fbe94345b680f473508e7917
5703,48.0,1.34000004,-1.0,-1.0,-1.0,-1.0,"[48.0, 1.34000004, -1, -1, -1, -1]",14593acba4f244e985f66bc3d571d2ea
5704,14.0,0.68129758,48.0,0.6295732,85.0,0.41030562,"[14.0, 0.6812975800000001, 48.0, 0.6295732, 85.0, 0.41030562000000004]",25e1b98f67b54df9a518881f6ffa98da
5705,73.0,1.221338897,63.0,1.13569081,83.0,0.75250006,"[73.0, 1.221338897, 63.0, 1.1356908099999998, 83.0, 0.75250006]",b1cf39f37ba44f4486a2f36498f7803f
5706,15.0,0.79275408,19.0,0.3919036,50.0,0.37354732,"[15.0, 0.7927540799999999, 19.0, 0.3919036, 50.0, 0.37354732]",3acc3867ec8b4cc7833f6ebb761a4470
5707,5.0,2.18708748,65.0,1.48667532,85.0,0.991043825,"[5.0, 2.1870874799999998, 65.0, 1.4866753199999998, 85.0, 0.991043825]",32ae1fd679c94e549ed7a78ac5d208ae
5708,26.0,1.20246961,95.0,0.95050001,65.0,0.80301887,"[26.0, 1.20246961, 95.0, 0.95050001, 65.0, 0.80301887]",f4d7b4c320ba41989ea614635ffe6f06
5709,41.0,0.95436141,52.0,0.86738916,76.0,0.733981285,"[41.0, 0.95436141, 52.0, 0.86738916, 76.0, 0.733981285]",e2f37371614a45b5a91a4b42628ea301
5710,65.0,0.82707633,21.0,0.49491959,95.0,0.35298255,"[65.0, 0.82707633, 21.0, 0.49491959, 95.0, 0.35298255]",ea6fab7c12d543bd9a2647534e45bacf
5711,95.0,0.3604337,65.0,0.25387317,67.0,0.2130806,"[95.0, 0.3604337, 65.0, 0.25387317, 67.0, 0.2130806]",a4172815820d4367978ddb8f2f892e6f
5712,63.0,0.5138045,36.0,0.41798857,65.0,0.38289541,"[63.0, 0.5138045, 36.0, 0.41798857, 65.0, 0.38289541]",4dfd656561b44ded88d71f4f35aebb6e
5713,5.0,0.75361764,19.0,0.71839452,36.0,0.71097833,"[5.0, 0.75361764, 19.0, 0.71839452, 36.0, 0.71097833]",6138a2c38749470bbca77196f180eceb
5714,65.0,1.01200375,84.0,0.53892569,19.0,0.50868559,"[65.0, 1.0120037499999999, 84.0, 0.53892569, 19.0, 0.50868559]",2356bebfc6e04582a5b53e7757490979
5715,65.0,1.15908757,24.0,0.599112072,79.0,0.389178195,"[65.0, 1.15908757, 24.0, 0.5991120719999999, 79.0, 0.38917819499999995]",d3db0fdd2c9a404fb5d07a211401f858
5716,94.0,0.69205958,53.0,0.28281221,-1.0,-1.0,"[94.0, 0.69205958, 53.0, 0.28281221, -1, -1]",d592dbb9b744411aa69fcd44433bfb11
5717,32.0,0.87603032,33.0,0.86943034,19.0,0.76791567,"[32.0, 0.8760303199999999, 33.0, 0.86943034, 19.0, 0.76791567]",16fdeead201146c18750418a900f9be2
5718,26.0,1.34629484,65.0,1.12574485,73.0,0.89878815,"[26.0, 1.34629484, 65.0, 1.12574485, 73.0, 0.8987881499999999]",df21f889d6c8431ab9be9696c91a6cb5
5719,25.0,0.22287618,3.0,0.21236643,41.0,0.16761662,"[25.0, 0.22287618, 3.0, 0.21236643, 41.0, 0.16761662]",e23811ce89a742ffbaabfb92caf8751a
5720,65.0,1.75353024,74.0,1.1583247,5.0,1.01674571,"[65.0, 1.75353024, 74.0, 1.1583247, 5.0, 1.01674571]",4c14e90d77274a4d9a80ce75fc466d97
5721,40.0,1.90177458,41.0,1.187979926,25.0,1.06478982,"[40.0, 1.9017745799999999, 41.0, 1.1879799260000001, 25.0, 1.06478982]",d2e4179326564798b24a1f4f9e1e2e61
5722,41.0,0.50776029,52.0,0.50252193,84.0,0.43459266,"[41.0, 0.50776029, 52.0, 0.50252193, 84.0, 0.43459266]",fec7fe38089d4d1f92b7262047de6f4f
5723,16.0,0.515978407,5.0,0.45880307,86.0,0.39633724,"[16.0, 0.515978407, 5.0, 0.45880307, 86.0, 0.39633724]",ef3371ee80904230a7111c6200ef6b46
5724,65.0,0.90580425,41.0,0.8940941,7.0,0.84589583,"[65.0, 0.9058042500000001, 41.0, 0.8940941, 7.0, 0.84589583]",53555cbb14fe40d8a22ec7609b84b626
5725,85.0,1.09734022,11.0,0.60051653,25.0,0.50413108,"[85.0, 1.09734022, 11.0, 0.60051653, 25.0, 0.50413108]",493f272f223b4824bb662999f81224b0
5726,78.0,20.47957726,19.0,1.28354581,88.0,1.046196975,"[78.0, 20.479577259999996, 19.0, 1.2835458100000001, 88.0, 1.046196975]",9c6379adc02849f9b1d83d9bc8b8bbd5
5727,97.0,0.63438284,65.0,0.40100929,18.0,0.35948616,"[97.0, 0.63438284, 65.0, 0.40100929, 18.0, 0.35948616]",7ab1067e04d44883a72edc67cdf7b83f
5728,65.0,1.36101213,19.0,0.82658287,43.0,0.67663085,"[65.0, 1.36101213, 19.0, 0.82658287, 43.0, 0.67663085]",b565f0a023404ecfb6018773175eb6a5
5729,54.0,0.61076099,73.0,0.56777197,52.0,0.49681601,"[54.0, 0.61076099, 73.0, 0.56777197, 52.0, 0.49681601]",336a6d4810d74ffc8318485021189009
5730,85.0,1.07677047,55.0,0.48583812,26.0,0.39696592,"[85.0, 1.07677047, 55.0, 0.48583812, 26.0, 0.39696592]",86cde1e9eddf4c3d9bc52e55cbfd2fa7
5731,84.0,2.75158421,65.0,2.06398249,95.0,1.721652351,"[84.0, 2.75158421, 65.0, 2.06398249, 95.0, 1.7216523509999997]",bf5cbdd5dab54ce8b82edbf017a4c294
5732,65.0,0.54987156,61.0,0.40929511,87.0,0.40514442,"[65.0, 0.54987156, 61.0, 0.40929511, 87.0, 0.40514442]",8634cc5a839d4a9ba56be013ca43dab5
5733,87.0,0.40402532,53.0,0.18113595,95.0,0.14638071,"[87.0, 0.40402532, 53.0, 0.18113595, 95.0, 0.14638071]",1cea8318997e4a9c8ba08e0d918bff18
5734,5.0,0.40712729,28.0,0.39782658,55.0,0.38847795,"[5.0, 0.40712729, 28.0, 0.39782658, 55.0, 0.38847795]",cb5927d72c404cc39c5fac07a5685f57
5735,2.0,0.53278512,57.0,0.4345482,-1.0,-1.0,"[2.0, 0.53278512, 57.0, 0.4345482, -1, -1]",69f1d6c10c9a461f9f2862b61b1d3e35
5736,21.0,0.49442378,65.0,0.25268489,50.0,0.22349735,"[21.0, 0.49442378, 65.0, 0.25268489, 50.0, 0.22349735]",0746d9d729204b08875315f68031e868
5737,14.0,0.91750002,57.0,0.89000005,65.0,0.83823979,"[14.0, 0.91750002, 57.0, 0.89000005, 65.0, 0.83823979]",a957c765a8a84a72a111824717dd406c
5738,8.0,0.69450563,25.0,0.62071563,79.0,0.52066845,"[8.0, 0.69450563, 25.0, 0.6207156300000001, 79.0, 0.52066845]",92a49b8a7a6b4f15a08f1a2b70e8920b
5739,67.0,1.07091099,43.0,0.628664189,41.0,0.40383428,"[67.0, 1.07091099, 43.0, 0.628664189, 41.0, 0.40383428]",49029bc95f4b4e72903e33080898b4ca
5740,32.0,0.79417892,65.0,0.62200464,2.0,0.45248438,"[32.0, 0.79417892, 65.0, 0.62200464, 2.0, 0.45248438]",480f5fc35527488f89d370824c64d2bf
5741,35.0,1.34468913,65.0,0.91000003,41.0,0.81869769,"[35.0, 1.34468913, 65.0, 0.91000003, 41.0, 0.81869769]",38a1b63e24eb4f6ab83634c1fb1535d0
5742,5.0,0.75580692,82.0,0.52404284,85.0,0.19574744,"[5.0, 0.75580692, 82.0, 0.52404284, 85.0, 0.19574744]",5b540c03b47b431d9a505e802c1e104a
5743,32.0,1.34501237,2.0,0.34775713,58.0,0.32892218,"[32.0, 1.34501237, 2.0, 0.34775713, 58.0, 0.32892218]",74a1ce3d00ff42c4a4cdab738306a61f
5744,73.0,0.44583327,5.0,0.21438758,32.0,0.15277915,"[73.0, 0.44583327, 5.0, 0.21438758, 32.0, 0.15277915]",7612a2943cf54c46afdadd37df75bbb1
5745,25.0,0.47116715,9.0,0.42878908,83.0,0.24160329,"[25.0, 0.47116715, 9.0, 0.42878908, 83.0, 0.24160329]",a412eb20742643adb374d40bdba346ce
5746,65.0,0.74793267,32.0,0.12878214,67.0,0.067357838,"[65.0, 0.74793267, 32.0, 0.12878214, 67.0, 0.067357838]",a2fec5b37ca04d7bb3120159f2af949b
5747,41.0,1.35225129,39.0,0.89804414,73.0,0.79362404,"[41.0, 1.3522512899999999, 39.0, 0.8980441400000001, 73.0, 0.79362404]",23448a8803024e5a9a23e6a3ad4c06d6
5748,50.0,0.92850493,33.0,0.42703441,73.0,0.15070872,"[50.0, 0.92850493, 33.0, 0.42703441, 73.0, 0.15070872]",87a657338ecd4e2c96d8ebec233c44f7
5749,2.0,0.79558982,53.0,0.77979654,95.0,0.71534073,"[2.0, 0.79558982, 53.0, 0.77979654, 95.0, 0.71534073]",5101e725f68b4379af67e25f627ba494
5750,63.0,0.72396233,55.0,0.50221694,41.0,0.27013138,"[63.0, 0.72396233, 55.0, 0.50221694, 41.0, 0.27013138]",c489cc3dd81d4208808e687a890e614a
5751,52.0,0.70394692,19.0,0.24393031,73.0,0.19010895,"[52.0, 0.7039469199999999, 19.0, 0.24393031, 73.0, 0.19010895]",2c99989205d644b890b6eb302bb632b2
5752,5.0,1.12298322,3.0,0.83584082,36.0,0.67927223,"[5.0, 1.12298322, 3.0, 0.83584082, 36.0, 0.67927223]",355586a4cece4b1cb6f7e93a563861e0
5753,58.0,0.93824863,65.0,0.38498017,10.0,0.34177005,"[58.0, 0.93824863, 65.0, 0.38498017, 10.0, 0.34177005]",1b34f72b5dfa49348cca26c76af118c0
5754,95.0,0.66171986,30.0,0.5603782,18.0,0.43828213,"[95.0, 0.66171986, 30.0, 0.5603781999999999, 18.0, 0.43828213]",889e783457e64602bb69799e99076ad9
5755,5.0,0.92341406,51.0,0.44568506,54.0,0.25684831,"[5.0, 0.9234140599999999, 51.0, 0.44568506, 54.0, 0.25684831]",7a0d6f3bf7834538922b7c9873fe2915
5756,93.0,0.80200005,98.0,0.74459869,5.0,0.62356579,"[93.0, 0.80200005, 98.0, 0.74459869, 5.0, 0.62356579]",31b8c3ef2e5a49b39a984fb2de80f206
5757,41.0,1.45106963,87.0,1.44024926,76.0,0.02925464,"[41.0, 1.45106963, 87.0, 1.44024926, 76.0, 0.02925464]",8c43a589535147b9a583dbc34220312c
5758,65.0,0.92307645,21.0,0.54568577,95.0,0.22335328,"[65.0, 0.9230764499999999, 21.0, 0.54568577, 95.0, 0.22335328]",eed96e7e16044aeb9beffb17a3a4d66c
5759,96.0,0.66140819,65.0,0.61213881,63.0,0.25643948,"[96.0, 0.66140819, 65.0, 0.61213881, 63.0, 0.25643948]",c06e6e9f8caa4573a8b2fa15f78a6be0
5760,11.0,0.39285865,73.0,0.33644423,36.0,0.28553644,"[11.0, 0.39285865, 73.0, 0.33644423, 36.0, 0.28553644]",36dedb904f2e4adf84eb3c0cebf64742
5761,65.0,0.56628737,5.0,0.5473792,3.0,0.51522011,"[65.0, 0.56628737, 5.0, 0.5473792, 3.0, 0.51522011]",95896bcc43004b0cb734d59372457821
5762,25.0,0.72278976,91.0,0.65575957,41.0,0.63180852,"[25.0, 0.72278976, 91.0, 0.65575957, 41.0, 0.63180852]",47fbb80a8b724f56b7ae67cc158bcc71
5763,72.0,0.61652493,54.0,0.49354333,79.0,0.30495459,"[72.0, 0.61652493, 54.0, 0.49354333, 79.0, 0.30495459]",3ecdf5a98c934f698c80c97ec3b39ab7
5764,11.0,0.72340357,5.0,0.37441918,67.0,0.29226226,"[11.0, 0.72340357, 5.0, 0.37441918, 67.0, 0.29226226]",60c02656fedf481bb25be4eff5a6f2b3
5765,35.0,0.24748689,91.0,0.23766114,94.0,0.19133596,"[35.0, 0.24748689, 91.0, 0.23766114, 94.0, 0.19133596]",65be9f010dc3452a9e328d43e11739d9
5766,7.0,0.34100842,74.0,0.17795284,33.0,0.16597232,"[7.0, 0.34100842, 74.0, 0.17795284, 33.0, 0.16597232]",83707015eefa4a6db594bae9728d9ab7
5767,95.0,0.63845527,85.0,0.1569732,18.0,0.11742543,"[95.0, 0.63845527, 85.0, 0.1569732, 18.0, 0.11742543]",3a16caae80dc4c0d8949c6feb40daff3
5768,21.0,0.44800773,45.0,0.42949226,-1.0,-1.0,"[21.0, 0.44800773, 45.0, 0.42949226, -1, -1]",6aeb54c7f986494fab17c5316f61b10a
5769,50.0,0.49250907,65.0,0.14587501,49.0,0.10602443,"[50.0, 0.49250907, 65.0, 0.14587501, 49.0, 0.10602443]",34ac7652758648cc9ed076109bf2ac99
5770,15.0,0.64139801,19.0,0.18144844,74.0,0.14862418,"[15.0, 0.64139801, 19.0, 0.18144844, 74.0, 0.14862418]",5b7f4d71b9dd40b3bb23f1cd961afbbe
5771,11.0,0.59575808,55.0,0.1555019,49.0,0.11944413,"[11.0, 0.59575808, 55.0, 0.1555019, 49.0, 0.11944413]",613244f23d85496393975b67c7abc76c
5772,15.0,0.2794244,35.0,0.19391939,95.0,0.15513751,"[15.0, 0.2794244, 35.0, 0.19391939, 95.0, 0.15513751]",c05b8994b7fe448daeb4c247413fb76c
5773,25.0,0.29662818,29.0,0.26944539,72.0,0.1621117,"[25.0, 0.29662818, 29.0, 0.26944539, 72.0, 0.1621117]",1dcd436e417742d5bdd6601174e095d6
5774,67.0,0.30038247,29.0,0.25610209,26.0,0.13839945,"[67.0, 0.30038247, 29.0, 0.25610209, 26.0, 0.13839945]",38b7caedd767488f985966e0963dbbc1
5775,16.0,2.063659752,73.0,1.22015565,29.0,0.96952596,"[16.0, 2.063659752, 73.0, 1.2201556500000001, 29.0, 0.9695259599999999]",eaabc3fb410648e1af6ad19b93e5f430
5776,74.0,0.71489382,35.0,0.69251679,47.0,0.40534851,"[74.0, 0.71489382, 35.0, 0.69251679, 47.0, 0.40534851]",1cff47bd41614732961aa512c4824fae
5777,93.0,0.53959721,87.0,0.33790281,-1.0,-1.0,"[93.0, 0.53959721, 87.0, 0.33790281, -1, -1]",c5f8eacda17c422bb603fedab2038280
5778,25.0,0.17415398,35.0,0.17327064,85.0,0.12672764,"[25.0, 0.17415398, 35.0, 0.17327064, 85.0, 0.12672764]",783eb3c11bf44da1a2c769e44f38701b
5779,91.0,0.49991316,70.0,0.26551056,30.0,0.11332627,"[91.0, 0.49991316, 70.0, 0.26551056, 30.0, 0.11332627]",99342e088f44435ebdd4ec9f1d67c9ef
5780,45.0,1.393980091,15.0,1.26669873,3.0,0.900081893,"[45.0, 1.3939800909999998, 15.0, 1.2666987299999999, 3.0, 0.900081893]",2b91603d3f704a6f8533d7e81d72c19f
5781,58.0,0.495234081,51.0,0.48392296,22.0,0.311871115,"[58.0, 0.495234081, 51.0, 0.48392296, 22.0, 0.311871115]",2adc7799d5fe4e0ca55cbc8bafdd3154
5782,51.0,0.7525,-1.0,-1.0,-1.0,-1.0,"[51.0, 0.7525, -1, -1, -1, -1]",01231aa09b8a4207a9968eaf6e9bf58e
5783,10.0,0.44412783,35.0,0.23268367,91.0,0.14054792,"[10.0, 0.44412783, 35.0, 0.23268367, 91.0, 0.14054792]",3d65a6d23e07443a871fe62a13097bfd
5784,33.0,0.98162176,90.0,0.46288636,47.0,0.28421184,"[33.0, 0.98162176, 90.0, 0.46288635999999994, 47.0, 0.28421184]",f0a438da2fdb46e3b3fef098a326528f
5785,67.0,0.78047019,8.0,0.087062754,23.0,0.075408258,"[67.0, 0.78047019, 8.0, 0.087062754, 23.0, 0.075408258]",4e03f1bc4c764f7e884a3628ed0fce95
5786,25.0,1.098753535,41.0,1.071589918,35.0,0.798257793,"[25.0, 1.0987535350000002, 41.0, 1.071589918, 35.0, 0.798257793]",cc108f1440844808afe5a249fe084490
5787,91.0,0.25992471,6.0,0.15115128,80.0,0.12292535,"[91.0, 0.25992471, 6.0, 0.15115128, 80.0, 0.12292535]",d4f2cc8ba63e4cf3833e5a0b186be531
5788,94.0,0.30679232,50.0,0.22352664,2.0,0.21381183,"[94.0, 0.30679232, 50.0, 0.22352664, 2.0, 0.21381183]",fa55cf1ffcc64c7b8384b86b55db2a67
5789,98.0,0.62159652,61.0,0.24853785,37.0,0.087691717,"[98.0, 0.62159652, 61.0, 0.24853785, 37.0, 0.087691717]",d781e009eb164137bb4fd4599e8e1d6a
5790,19.0,1.742876374,54.0,1.09462319,18.0,1.088147586,"[19.0, 1.742876374, 54.0, 1.09462319, 18.0, 1.0881475859999998]",01d85b9badfb44f2954b5990c668556e
5791,54.0,0.64520758,28.0,0.1655113,44.0,0.13222229,"[54.0, 0.64520758, 28.0, 0.1655113, 44.0, 0.13222229]",c0c35a97b19b409fb7bf104e121dde25
5792,11.0,1.49131024,7.0,1.306156593,19.0,1.1449523,"[11.0, 1.49131024, 7.0, 1.306156593, 19.0, 1.1449523]",d2ac44f91e604888bd3d8eea63552faf
5793,54.0,2.7916128,50.0,1.188593737,21.0,1.10793382,"[54.0, 2.7916128000000002, 50.0, 1.1885937370000002, 21.0, 1.10793382]",5a360ca371e149048f6cedab908b140f
5794,19.0,0.796121,95.0,0.66043735,73.0,0.41964683,"[19.0, 0.7961210000000001, 95.0, 0.66043735, 73.0, 0.41964683]",a9d8a9ee3a7f4f989a564476f9d666b9
5795,62.0,0.89000005,73.0,0.84103927,58.0,0.708661381,"[62.0, 0.89000005, 73.0, 0.84103927, 58.0, 0.708661381]",89b0bf5521a64ea5a8b56895d36a96f9
5796,33.0,0.52757383,14.0,0.39367178,21.0,0.287544201,"[33.0, 0.52757383, 14.0, 0.39367178, 21.0, 0.287544201]",072f8595c1d54dfab64707611dc4ca0c
5797,64.0,0.28758132,33.0,0.28257754,2.0,0.22402778,"[64.0, 0.28758132, 33.0, 0.28257754, 2.0, 0.22402778]",a8eb5dccc93d4b2a910685d892d8a6c8
5798,71.0,0.50464445,73.0,0.35389683,88.0,0.33983439,"[71.0, 0.50464445, 73.0, 0.35389683, 88.0, 0.33983439]",2550537b47df496cbd6ba107b4b5635f
5799,21.0,0.61070359,8.0,0.21459983,50.0,0.13427989,"[21.0, 0.61070359, 8.0, 0.21459983, 50.0, 0.13427989]",197d90324fdd48d6a4e6d444a7462274
5800,47.0,0.66556412,43.0,0.51772743,68.0,0.51261646,"[47.0, 0.66556412, 43.0, 0.51772743, 68.0, 0.51261646]",46a59f3f0ca54132832fa9ad21353d67
5801,91.0,0.73658383,4.0,0.19808288,-1.0,-1.0,"[91.0, 0.73658383, 4.0, 0.19808288, -1, -1]",97485ff96007495886754ff566b0761e
5802,73.0,0.65335586,58.0,0.350839564,47.0,0.33508882,"[73.0, 0.65335586, 58.0, 0.350839564, 47.0, 0.33508882]",41b5c60b153d4070b4988a5806051608
5803,6.0,1.52767264,15.0,1.46400696,67.0,0.99278833,"[6.0, 1.52767264, 15.0, 1.4640069599999999, 67.0, 0.99278833]",b3503b231c10436d8095edb0c293adad
5804,39.0,0.36033061,73.0,0.33706376,0.0,0.20474383,"[39.0, 0.36033061, 73.0, 0.33706376, 0.0, 0.20474383]",9fe3bec5134c413c993a6574f79f61d9
5805,19.0,0.22404669,0.0,0.17938069,99.0,0.17570861,"[19.0, 0.22404669, 0.0, 0.17938069, 99.0, 0.17570861]",985f44bc5f87499a8b0255c658d7b326
5806,19.0,0.8244803,2.0,0.64223522,22.0,0.19954407,"[19.0, 0.8244803, 2.0, 0.64223522, 22.0, 0.19954407]",3731b53859bb4c648d6b86c07b9abc2c
5807,54.0,8.194011994,19.0,3.090796076,50.0,2.713048312,"[54.0, 8.194011994, 19.0, 3.0907960759999997, 50.0, 2.713048312]",d7f9afe721af42b1a03a993909e0568c
5808,40.0,0.67239434,29.0,0.55635363,67.0,0.45569103,"[40.0, 0.67239434, 29.0, 0.55635363, 67.0, 0.45569103]",7ace21b3b96943b9868ad1f7721a2114
5809,32.0,0.51052845,65.0,0.33878666,16.0,0.093626067,"[32.0, 0.51052845, 65.0, 0.33878666, 16.0, 0.093626067]",5faef1f8e0f747e7bab13707c6db5da2
